energy,tempo,danceability,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,uri,track_id,track_name,instrumentalness,mode,key,duration_ms,acousticness,type,genre
0.706,174.039,0.584,-7.899,0.125,0.579,"Luniz, Michael Marshall",4,0.366,73,spotify:track:4IYKjN1DrYzxKXt0umJqsG,4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It,0.0,0,10,253533,0.209,music,"hip-hop,90s"
0.646,127.978,0.946,-6.604,0.0643,0.961,A Boogie Wit da Hoodie,4,0.21,73,spotify:track:2FTeQQ5Rg9tBpgpTF5mnhE,2FTeQQ5Rg9tBpgpTF5mnhE,Still Think About You,0.0,1,5,246988,0.219,music,"hip-hop,melodic"
0.463,121.999,0.778,-7.603,0.0731,0.496,"Alok, Zeeba, Bruno Martini",4,0.0389,73,spotify:track:39cmB3ZoTOLwOTq7tMNqKa,39cmB3ZoTOLwOTq7tMNqKa,Hear Me Now,0.00289,1,11,194840,0.546,music,"electronic,modern"
0.688,153.979,0.659,-4.649,0.113,0.632,"Mora, Bad Bunny, Sech",4,0.0673,73,spotify:track:0G2zPzWqVjR68iNPmx2TBe,0G2zPzWqVjR68iNPmx2TBe,Volando - Remix,0.0,1,6,273474,0.207,music,"latin,reggaeton"
0.538,141.894,0.52,-8.109,0.119,0.177,Mac Miller,4,0.206,73,spotify:track:5bJ1DrEM4hNCafcDd1oxHx,5bJ1DrEM4hNCafcDd1oxHx,Self Care,0.00187,1,1,345133,0.367,music,"hip-hop,chill"
0.774,112.05,0.674,-7.567,0.393,0.33,"Surf Mesa, Emilee",4,0.0892,73,spotify:track:62aP9fBQKYKxi7PDXwcUAS,62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),0.00188,0,11,176547,0.0686,music,"electronic,modern"
0.818,96.063,0.889,-4.639,0.179,0.782,The Notorious B.I.G.,4,0.253,73,spotify:track:5ByAIlEEnxYdvpnezg7HTX,5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,0.0,1,9,302760,0.47,music,"hip-hop,90s"
0.8,139.918,0.498,-2.665,0.147,0.272,"Post Malone, Ozzy Osbourne, Travis Scott",4,0.0503,73,spotify:track:7CZyCXKG6d5ALeq41sLzbw,7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),0.0,0,1,229573,0.0903,music,"hip-hop,melodic"
0.545,97.008,0.809,-6.678,0.151,0.244,"Mustard, Roddy Ricch",4,0.0734,73,spotify:track:3QzAOrNlsabgbMwlZt7TAY,3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),0.0,1,7,180435,0.392,music,"hip-hop,melodic"
0.695,104.879,0.583,-5.336,0.0527,0.224,"DJ Snake, Bipolar Sunshine",4,0.0423,73,spotify:track:0g5EKLgdKvNlln7TNqBByK,0g5EKLgdKvNlln7TNqBByK,Middle,0.0,1,9,220573,0.0138,music,"electronic,modern"
0.862,128.036,0.498,-6.02,0.352,0.469,"Guru Josh Project, Klaas",4,0.0588,73,spotify:track:3aQz0z86zrKjd1mcZlonxE,3aQz0z86zrKjd1mcZlonxE,Infinity 2008 - Klaas Vocal Edit,0.00918,0,7,192294,0.000313,music,"electronic,modern"
0.781,128.0,0.509,-3.48,0.0749,0.176,"Zedd, Foxes",4,0.072,73,spotify:track:60wwxj6Dd9NJlirf84wr2c,60wwxj6Dd9NJlirf84wr2c,Clarity,0.0,1,8,271427,0.0398,music,"electronic,modern"
0.857,119.975,0.56,-4.145,0.381,0.432,Olly Alexander (Years & Years),4,0.0384,73,spotify:track:3AeicLnm55RqcXGBKYQolM,3AeicLnm55RqcXGBKYQolM,King,0.0,0,4,215360,0.0594,music,"electronic,modern"
0.906,172.977,0.517,-3.677,0.113,0.731,Paramore,4,0.0735,73,spotify:track:6SpLc7EXZIPpy0sVko0aoU,6SpLc7EXZIPpy0sVko0aoU,Misery Business,9.26e-06,1,1,211520,0.00272,music,"punk,pop punk"
0.406,151.95,0.457,-7.462,0.117,0.208,Avril Lavigne,3,0.0291,73,spotify:track:1jlG3KJ3gdYmhfuySFfpO1,1jlG3KJ3gdYmhfuySFfpO1,I'm with You,0.0,1,9,223067,0.08,music,"punk,pop punk"
0.926,105.969,0.682,-2.515,0.19,0.86,NAYEON,4,0.0607,73,spotify:track:0V2passWyAXnON67kfAj7y,0V2passWyAXnON67kfAj7y,ABCD,0.0,0,3,162840,0.0404,music,"k-pop,modern"
0.533,120.011,0.794,-8.206,0.207,0.15,Future,4,0.0591,73,spotify:track:2t4H61OtTYgmDe61KxkjKH,2t4H61OtTYgmDe61KxkjKH,PLUTOSKI,2.76e-05,1,9,179023,0.14,music,"hip-hop,modern"
0.396,78.022,0.726,-9.121,0.527,0.413,Juice WRLD,4,0.283,73,spotify:track:2FRc9wqgIjg2E3bH13ww6U,2FRc9wqgIjg2E3bH13ww6U,Both Ways,0.0,0,5,197428,0.269,music,"hip-hop,modern"
0.599,119.993,0.853,-4.756,0.0759,0.843,"Robin Thicke, T.I., Pharrell Williams",4,0.0411,73,spotify:track:0n4bITAu0Y0nigrz3MFJMb,0n4bITAu0Y0nigrz3MFJMb,Blurred Lines,7.93e-06,1,7,263827,0.00334,music,"pop,throwback"
0.954,178.043,0.425,-3.756,0.0555,0.933,Ricky Martin,4,0.0476,73,spotify:track:0Ph6L4l8dYUuXFmb71Ajnd,0Ph6L4l8dYUuXFmb71Ajnd,Livin' la Vida Loca,0.0,0,1,243160,0.00414,music,"pop,throwback"
0.495,104.409,0.737,-13.489,0.0542,0.967,Frankie Valli & The Four Seasons,4,0.027,73,spotify:track:1hQFF33xi8ruavZNyovtUN,1hQFF33xi8ruavZNyovtUN,"December, 1963 (Oh What a Night!)",9.12e-06,1,1,197147,0.0588,music,"pop,throwback"
0.699,122.987,0.811,-5.211,0.148,0.733,"Madcon, Ray Dalton",4,0.114,73,spotify:track:63CSozvYUEudPp12679UVF,63CSozvYUEudPp12679UVF,Don't Worry (with Ray Dalton) - Radio Edit,1.38e-06,1,7,214789,0.0726,music,"pop,throwback"
0.821,118.881,0.878,-9.875,0.183,0.947,Michael Jackson,4,0.089,73,spotify:track:46eu3SBuFCXWsPT39Yg3tJ,46eu3SBuFCXWsPT39Yg3tJ,Don't Stop 'Til You Get Enough,0.0461,1,11,365467,0.126,music,"pop,throwback"
0.833,95.487,0.715,-5.379,0.164,0.612,Mark Morrison,4,0.108,73,spotify:track:3jDdpx9PMlfMBS5tOBHFm9,3jDdpx9PMlfMBS5tOBHFm9,Return of the Mack,0.0,1,2,213093,0.00631,music,"pop,throwback"
0.692,140.203,0.637,-7.231,0.345,0.427,Lil Uzi Vert,4,0.164,73,spotify:track:3NE6g9h77FZbQqCLzUpGRt,3NE6g9h77FZbQqCLzUpGRt,Light Year (Practice),0.0,0,1,164366,0.0153,music,"hip-hop,modern"
0.709,78.53,0.749,-6.385,0.329,0.564,Real Boston Richey,4,0.259,73,spotify:track:487JCvAXVblflZyDJn3fSp,487JCvAXVblflZyDJn3fSp,Help Me,0.0,1,6,181166,0.155,music,"hip-hop,modern"
0.271,111.485,0.898,-12.238,0.0461,0.742,Prince,4,0.091,73,spotify:track:62LJFaYihsdVrrkgUOJC05,62LJFaYihsdVrrkgUOJC05,Kiss,0.00138,1,7,226240,0.0135,music,"pop,throwback"
0.931,113.026,0.753,-4.922,0.234,0.767,"Madonna, Justin Timberlake, Timbaland",4,0.0653,73,spotify:track:1oHClQEgDmmbcEx12Kc5nZ,1oHClQEgDmmbcEx12Kc5nZ,4 Minutes (feat. Justin Timberlake & Timbaland),0.00696,1,2,189693,0.00994,music,"pop,throwback"
0.837,126.342,0.597,-6.518,0.839,0.447,Eric Prydz,4,0.375,73,spotify:track:1xNcBAoUw8Hz6LqK2jt4Ff,1xNcBAoUw8Hz6LqK2jt4Ff,Call on Me - Radio Mix,0.00115,1,10,171360,0.00427,music,"pop,throwback"
0.713,115.443,0.784,-6.865,0.0904,0.97,The Emotions,4,0.0339,73,spotify:track:2M2WJ7gBlcKNxdhyfPp9zY,2M2WJ7gBlcKNxdhyfPp9zY,Best of My Love,0.14,1,0,220560,0.447,music,"pop,throwback"
0.599,86.533,0.828,-1.624,0.0775,0.478,"MC L da Vinte, MC Gury",5,0.149,73,spotify:track:3Hb9kUdm4yf839Fle4RIdT,3Hb9kUdm4yf839Fle4RIdT,Parado no Bailão,0.0,1,11,171692,0.381,music,"brazilian,funk"
0.758,165.409,0.681,-6.524,0.555,0.331,"21 Savage, Travis Scott, Metro Boomin",4,0.188,73,spotify:track:2yUzr8Sr6ldG8vmHhZwTnz,2yUzr8Sr6ldG8vmHhZwTnz,née-nah,0.0,1,1,220584,0.00465,music,"hip-hop,gangster"
0.725,146.163,0.61,-5.131,0.154,0.291,"Kehlani, Ty Dolla $ign",4,0.15,73,spotify:track:6ZRuF2n1CQxyxxAAWsKJOy,6ZRuF2n1CQxyxxAAWsKJOy,Nights Like This (feat. Ty Dolla $ign),0.0,1,8,201788,0.367,music,"r&b,modern"
0.839,143.969,0.572,-5.083,0.522,0.465,Beach Weather,4,0.0377,73,spotify:track:7DbdUf8aHSYoliSjO6LZv6,7DbdUf8aHSYoliSjO6LZv6,"Sex, Drugs, Etc.",0.00976,0,4,196784,0.013,music,"rock,alternative"
0.704,118.242,0.43,-8.008,0.0933,0.703,Pantera,4,0.0804,73,spotify:track:7fcfNW0XxTWlwVlftzfDOR,7fcfNW0XxTWlwVlftzfDOR,Walk,0.00221,0,1,315120,0.000155,music,"metal,death"
0.94,151.417,0.437,-6.946,0.222,0.48,The Cure,4,0.0426,73,spotify:track:4NnWuGQujzWUEg0uZokO5M,4NnWuGQujzWUEg0uZokO5M,Just Like Heaven,0.000573,1,9,212013,0.0524,music,"rock,alternative"
0.765,145.988,0.588,-5.914,0.2,0.492,"League of Legends, NewJeans",4,0.0518,73,spotify:track:210JJAa9nJOgNa0YNrsT5g,210JJAa9nJOgNa0YNrsT5g,GODS,3.23e-05,0,3,220878,0.00685,music,"gaming,modern"
0.553,126.043,0.487,-11.197,0.0992,0.699,Caifanes,4,0.0425,73,spotify:track:3pJfnBjO3kjudEchcPEDxS,3pJfnBjO3kjudEchcPEDxS,Afuera,2.81e-05,0,6,288600,0.209,music,"rock,spanish"
0.449,136.006,0.578,-6.349,0.119,0.1,"Drake, Lil Baby",4,0.286,73,spotify:track:65OVbaJR5O1RmwOQx0875b,65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),2.17e-06,1,1,192956,0.0618,music,"hip-hop,gangster"
0.572,131.272,0.636,-7.797,0.0878,0.66,Big Thief,4,0.0913,73,spotify:track:0ToG55iJZCOzZkcpWbXxpW,0ToG55iJZCOzZkcpWbXxpW,Vampire Empire,0.0,1,9,192128,0.287,music,"rock,feel-good"
0.603,102.99,0.66,-7.7,0.0751,0.527,The American Dawn,4,0.025,73,spotify:track:2vlkTkPqdATznKHu9gD2c1,2vlkTkPqdATznKHu9gD2c1,Her,0.0144,0,3,214087,0.00566,music,"rock,feel-good"
0.636,75.486,0.654,-6.904,0.412,0.267,Key Glock,4,0.0845,73,spotify:track:5GCU2LJWPzoP8Q6nexs61z,5GCU2LJWPzoP8Q6nexs61z,Let's Go,0.0,1,8,140107,0.00258,music,"gaming,modern"
0.455,99.958,0.796,-7.763,0.156,0.352,"Prabh Singh, Jay Trak, Rooh Sandhu",4,0.0997,73,spotify:track:6c4Po8zyQjB4cR5XgLhcGb,6c4Po8zyQjB4cR5XgLhcGb,9:45,3.59e-06,0,1,117606,0.637,music,"hip-hop,desi"
0.718,89.906,0.716,-5.348,0.192,0.91,Shubh,4,0.148,73,spotify:track:7KQdgW7QzNd9oPoCzjCU76,7KQdgW7QzNd9oPoCzjCU76,Bandana,0.0,0,6,154667,0.0452,music,"hip-hop,desi"
0.905,141.131,0.545,-3.823,0.182,0.735,Yuuri,4,0.0684,73,spotify:track:1nysdCpKAh6yif4JkmoiNy,1nysdCpKAh6yif4JkmoiNy,カーテンコール,0.0,1,5,243027,0.103,music,"j-pop,anime"
0.0867,129.989,0.696,-25.203,0.108,0.349,sign crushes motorist,4,0.0418,73,spotify:track:0Z94dtWElamDwU4NrcGoUR,0Z94dtWElamDwU4NrcGoUR,Better,0.922,1,7,98750,0.988,music,"pop,bedroom"
0.84,97.027,0.673,-3.564,0.0965,0.94,Juanes,4,0.0559,72,spotify:track:129lYDVKnWtlJc2PZJviuA,129lYDVKnWtlJc2PZJviuA,A Dios Le Pido,0.0,1,7,205373,0.0683,music,"rock,spanish"
0.731,97.007,0.751,-4.419,0.0556,0.973,Juanes,4,0.0308,72,spotify:track:2EM9zpAc7PVeoAydmbfVIL,2EM9zpAc7PVeoAydmbfVIL,La Camisa Negra,0.0,0,6,216707,0.0838,music,"rock,spanish"
0.483,171.831,0.753,-6.436,0.0681,0.826,"Joyce Santana, Feid",4,0.273,72,spotify:track:12VjaTNEaCfDlvW1XPZTQ9,12VjaTNEaCfDlvW1XPZTQ9,Ferxxoko,0.0,0,3,177209,0.0189,music,"latin,modern"
0.762,90.025,0.816,-2.864,0.0845,0.782,"Blessd, Anuel AA",4,0.0565,72,spotify:track:0fKK51bU6lcCCwdNnv64t3,0fKK51bU6lcCCwdNnv64t3,DEPORTIVO,0.000404,1,0,218701,0.534,music,"latin,modern"
0.662,95.999,0.863,-5.855,0.334,0.307,"Natanael Cano, Uriel Gaxiola, Ganggy, Victor Mendivil",4,0.21,72,spotify:track:6fKvGaO8Dfntvx4thaXtak,6fKvGaO8Dfntvx4thaXtak,Kamikaze (feat. Victor Mendivil),8.45e-06,0,4,248363,0.0843,music,"latin,modern"
0.413,146.05,0.747,-11.197,0.17,0.481,Central Cee,4,0.488,72,spotify:track:3zkyus0njMCL6phZmNNEeN,3zkyus0njMCL6phZmNNEeN,LET GO,0.0,0,2,174247,0.848,music,"hip-hop,drill"
0.715,113.861,0.552,-9.291,0.0669,0.858,Macabre Plaza,4,0.0524,72,spotify:track:5omLpU1N0uN51OSXL62VAM,5omLpU1N0uN51OSXL62VAM,A Bird's Last Look,0.702,1,2,69565,0.0286,music,"electronic,vaporwave"
0.138,128.563,0.34,-24.95,0.112,0.325,Gibran Alcocer,4,0.0357,72,spotify:track:3TdROUy5JZz1OcBKMZjeux,3TdROUy5JZz1OcBKMZjeux,Idea 9,0.846,0,2,137547,0.984,music,"classical,neo-classical"
0.442,81.201,0.513,-13.529,0.0878,0.243,Pixies,4,0.0343,72,spotify:track:0KzAbK6nItSqNh8q70tb0K,0KzAbK6nItSqNh8q70tb0K,Where Is My Mind?,0.000838,1,4,229227,0.00731,music,"rock,alternative"
0.618,133.876,0.707,-5.825,0.293,0.517,"Summer Walker, SZA",4,0.19,72,spotify:track:08SB2OtZkaliju77WYEKxk,08SB2OtZkaliju77WYEKxk,No Love (with SZA),0.0,0,1,231498,0.17,music,"r&b,modern"
0.695,102.178,0.437,-9.447,0.124,0.413,Metallica,3,0.0617,72,spotify:track:5IX4TbIR5mMHGE4wiWwKW0,5IX4TbIR5mMHGE4wiWwKW0,One,0.0857,1,7,447440,0.00111,music,"metal,classic"
0.566,85.953,0.794,-8.35,0.151,0.68,Shubh,4,0.0602,72,spotify:track:1BpvuKIG7jK5EiTp2tv5z8,1BpvuKIG7jK5EiTp2tv5z8,King Shit,0.000168,0,11,226933,0.301,music,"hip-hop,desi"
0.62,94.121,0.9,-6.518,0.0647,0.867,"Big Pun, Joe",4,0.312,72,spotify:track:3GKL13lkM5nRc4zC1lIOrR,3GKL13lkM5nRc4zC1lIOrR,Still Not a Player (feat. Joe) - Radio Version,0.00156,0,4,236800,0.2,music,"hip-hop,90s"
0.802,119.25,0.491,-7.106,0.387,0.472,Journey,4,0.0392,72,spotify:track:77NNZQSqzLNqh2A9JhLRkg,77NNZQSqzLNqh2A9JhLRkg,Don't Stop Believin',0.0,1,4,248907,0.25,music,"rock,80s"
0.884,104.536,0.845,-4.506,0.203,0.904,"The Notorious B.I.G., Mase, Diddy",4,0.0759,72,spotify:track:4INDiWSKvqSKDEu7mh8HFz,4INDiWSKvqSKDEu7mh8HFz,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,2.1e-06,0,6,257400,0.0128,music,"hip-hop,90s"
0.514,181.033,0.512,-11.562,0.126,0.565,Wu-Tang Clan,4,0.387,72,spotify:track:119c93MHjrDLJTApCVGpvx,119c93MHjrDLJTApCVGpvx,C.R.E.A.M. (Cash Rules Everything Around Me),0.00958,0,11,252027,0.555,music,"hip-hop,90s"
0.561,148.775,0.686,-9.929,0.114,0.186,Lil Tecca,4,0.191,72,spotify:track:4guBZjUyrGoHsTahO3IHdj,4guBZjUyrGoHsTahO3IHdj,Did It Again,0.0,0,10,116240,0.185,music,"hip-hop,melodic"
0.347,141.332,0.409,-8.159,0.121,0.199,Olivia Rodrigo,4,0.0359,72,spotify:track:17cia5k4BpGVlyEfqrFH50,17cia5k4BpGVlyEfqrFH50,Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes,4.55e-06,0,11,205484,0.834,music,"ambient,academic"
0.225,104.007,0.554,-11.324,0.107,0.221,SYML,4,0.0281,72,spotify:track:0ElpbbncWT9aS7mgoqEHbQ,0ElpbbncWT9aS7mgoqEHbQ,Where's My Love - Acoustic,0.0321,1,3,239880,0.892,music,"ambient,academic"
0.978,141.167,0.526,-5.436,0.0744,0.451,Van Halen,4,0.108,72,spotify:track:05RgAMGypEvqhNs5hPCbMS,05RgAMGypEvqhNs5hPCbMS,Panama - 2015 Remaster,4.75e-05,1,8,210227,0.00122,music,"rock,80s"
0.803,150.036,0.253,-3.977,0.309,0.258,Bon Jovi,4,0.0392,72,spotify:track:0oerlffJSzhRVvtDfLcp3N,0oerlffJSzhRVvtDfLcp3N,Wanted Dead Or Alive,0.0146,1,7,308667,0.129,music,"rock,80s"
0.953,84.989,0.267,-4.899,0.283,0.568,Def Leppard,4,0.096,72,spotify:track:0PdM2a6oIjqepoEfcJo0RO,0PdM2a6oIjqepoEfcJo0RO,Pour Some Sugar On Me - Remastered 2017,0.0,0,1,267307,0.00211,music,"rock,80s"
0.952,122.093,0.398,-6.042,0.1,0.584,Bruce Springsteen,4,0.061,72,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,7.75e-05,1,4,278680,0.000373,music,"rock,80s"
0.758,112.113,0.489,-6.491,0.092,0.435,David Bowie,4,0.0297,72,spotify:track:7Jh1bpe76CNTCgdgAdBw4Z,7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,0.49,1,7,371413,0.000678,music,"rock,80s"
0.616,104.008,0.773,-4.516,0.145,0.25,"Myke Towers, Peso Pluma",4,0.0416,72,spotify:track:1iIrqtbY2aogEHhQkmrV7w,1iIrqtbY2aogEHhQkmrV7w,SE TE NOTA (feat. Peso Pluma),4.24e-05,1,0,190107,0.0565,music,"latin,modern"
0.343,145.115,0.474,-8.571,0.305,0.152,Conan Gray,3,0.027,72,spotify:track:2JN3ugW1cEahbYw0I5mw5U,2JN3ugW1cEahbYw0I5mw5U,Astronomy,2.65e-05,0,4,243907,0.578,music,"ambient,academic"
0.842,100.127,0.297,-7.457,0.0848,0.586,Alice In Chains,4,0.0488,72,spotify:track:5sFDReWLrZHLFZFjHsjUTS,5sFDReWLrZHLFZFjHsjUTS,Would? (2022 Remaster),9.1e-06,1,6,206773,0.000286,music,"rock,alternative"
0.899,152.445,0.475,-4.321,0.14,0.603,Bon Jovi,4,0.0637,72,spotify:track:0X1sqQ652p1sceKM2nJlIJ,0X1sqQ652p1sceKM2nJlIJ,Runaway,1.91e-05,0,9,230667,0.00375,music,"rock,80s"
0.179,140.01,0.539,-14.33,0.106,0.145,Hozier,3,0.0309,72,spotify:track:57V4uc2b2diZ4RPHXWecb9,57V4uc2b2diZ4RPHXWecb9,Like Real People Do,0.393,1,7,198027,0.921,music,"ambient,academic"
0.135,82.987,0.387,-14.398,0.0948,0.21,Billie Eilish,4,0.051,72,spotify:track:5SHpuW2qjkQtFRpE6P9Nks,5SHpuW2qjkQtFRpE6P9Nks,The 30th,0.0,1,7,216448,0.929,music,"ambient,academic"
0.00161,140.997,0.138,-43.643,0.0951,0.155,Somnum Magnam,1,0.0532,72,spotify:track:6KzdWw8Hi1bz1lVw2AXDzb,6KzdWw8Hi1bz1lVw2AXDzb,Touches,0.971,1,5,144750,0.977,music,"ambient,chill"
0.957,105.105,0.606,-3.404,0.14,0.603,Jet,4,0.0814,72,spotify:track:305WCRhhS10XUcH6AEwZk6,305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,0.000295,1,2,213800,0.00117,music,"rock,indie"
0.581,102.964,0.609,-10.854,0.283,0.528,Tems,3,0.277,72,spotify:track:2QdSb68BzZGMgCbsrFmSLc,2QdSb68BzZGMgCbsrFmSLc,Higher,0.0,1,2,196204,0.509,music,"ambient,meditative"
0.463,125.15,0.562,-7.478,0.157,0.416,Tems,5,0.0787,72,spotify:track:2mzM4Y0Rnx2BDZqRnhQ5Q6,2mzM4Y0Rnx2BDZqRnhQ5Q6,Free Mind,0.000145,1,6,247579,0.442,music,"ambient,meditative"
0.756,105.024,0.719,-5.392,0.109,0.647,"Victony, Rema, Tempoe, Don Toliver",4,0.0761,72,spotify:track:25Kyv5SeEenT0EETpP2hYn,25Kyv5SeEenT0EETpP2hYn,"Soweto (with Don Toliver, Rema & Tempoe)",0.0,0,5,219500,0.0541,music,"ambient,meditative"
0.634,101.837,0.502,-3.367,0.188,0.645,"Asake, Wizkid",3,0.144,72,spotify:track:13VXuHw3O8Yt7VwRIDqSo4,13VXuHw3O8Yt7VwRIDqSo4,MMS,0.0341,0,8,219628,0.677,music,"ambient,meditative"
0.731,174.516,0.552,-6.873,0.258,0.632,Kendrick Lamar,4,0.615,72,spotify:track:0y9uTzK9cNKSAEHnpeRG8C,0y9uTzK9cNKSAEHnpeRG8C,DUCKWORTH.,0.0,1,7,248613,0.0536,music,"hip-hop,chill"
0.592,188.051,0.696,-6.281,0.127,0.232,King Von,4,0.319,72,spotify:track:2297mxrYLBAC4XkhXs39If,2297mxrYLBAC4XkhXs39If,Armed & Dangerous,0.0,1,1,122680,0.152,music,"hip-hop,gangster"
0.781,119.977,0.751,-3.724,0.036,0.814,Taio Cruz,4,0.0862,72,spotify:track:2CEgGE6aESpnmtfiZwYlbV,2CEgGE6aESpnmtfiZwYlbV,Dynamite,0.0,1,4,202613,0.0039,music,"pop,throwback"
0.81,126.052,0.572,-5.791,0.13,0.11,"Lana Del Rey, Cedric Gervais",4,0.0558,72,spotify:track:6PUIzlqotEmPuBfjbwYWOB,6PUIzlqotEmPuBfjbwYWOB,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,6.53e-06,0,1,214912,0.0157,music,"pop,throwback"
0.76,129.996,0.702,-3.174,0.132,0.696,Katy Perry,4,0.0684,72,spotify:track:14iN3o8ptQ8cFVZTEmyQRV,14iN3o8ptQ8cFVZTEmyQRV,I Kissed A Girl,0.0,1,5,179640,0.00226,music,"pop,throwback"
0.876,129.884,0.666,-3.078,0.259,0.552,"David Guetta, Flo Rida, Nicki Minaj",4,0.0414,72,spotify:track:7ks6AZmFcm3Y6PGGxGSmlB,7ks6AZmFcm3Y6PGGxGSmlB,Where Them Girls At (feat. Nicki Minaj & Flo Rida),0.0,1,3,194840,0.055,music,"pop,throwback"
0.985,127.99,0.801,-2.69,0.297,0.72,"Bingo Players, Far East Movement",4,0.0647,72,spotify:track:3wLPRjw2XQpmowqXUXb3UF,3wLPRjw2XQpmowqXUXb3UF,Get Up (Rattle) [feat. Far East Movement] - Vocal Edit,6.86e-06,1,7,166933,0.0205,music,"pop,throwback"
0.597,170.022,0.77,-4.901,0.239,0.875,"Lee Young Ji, D.O.",4,0.223,72,spotify:track:1AtFSBJibfaqfiOByQCwZ5,1AtFSBJibfaqfiOByQCwZ5,Small girl (feat. D.O.),0.0,1,1,189707,0.53,music,"k-pop,modern"
0.747,120.073,0.745,-4.278,0.0738,0.363,aespa,4,0.0815,72,spotify:track:2VdSktBqFfkW7y6q5Ik4Z4,2VdSktBqFfkW7y6q5Ik4Z4,Supernova,1.69e-06,0,11,178880,0.0073,music,"k-pop,modern"
0.435,120.058,0.843,-8.442,0.147,0.19,"Mac Miller, Miguel",4,0.178,72,spotify:track:6GnhWMhgJb7uyiiPEiEkDA,6GnhWMhgJb7uyiiPEiEkDA,Weekend (feat. Miguel),0.0,1,8,208080,0.47,music,"hip-hop,chill"
0.498,81.958,0.665,-8.185,0.0757,0.127,Post Malone,4,0.083,72,spotify:track:5yuShbu70mtHXY0yLzCQLQ,5yuShbu70mtHXY0yLzCQLQ,Go Flex,0.0,1,5,179613,0.23,music,"hip-hop,chill"
0.86,76.54,0.575,-3.165,0.0973,0.834,Lil Yachty,1,0.23,72,spotify:track:1Y1jtaZOJYgXBl7lKdLc9o,1Y1jtaZOJYgXBl7lKdLc9o,A Cold Sunday,0.0,0,9,107314,0.298,music,"hip-hop,chill"
0.803,67.536,0.284,-5.293,0.242,0.553,"A$AP Rocky, Joe Fox, Kanye West",4,0.173,72,spotify:track:2gAGWaK4wvt2xrFUlR4mK8,2gAGWaK4wvt2xrFUlR4mK8,Jukebox Joints (feat. Joe Fox & Kanye West),0.0,0,2,323960,0.302,music,"hip-hop,chill"
0.84,95.416,0.856,-7.736,0.0773,0.792,"MF DOOM, Pebbles The Invisible Girl",4,0.334,72,spotify:track:7EQvdUJqZ2i7SWvSB2VqGA,7EQvdUJqZ2i7SWvSB2VqGA,Doomsday,0.0,0,6,298053,0.0973,music,"hip-hop,chill"
0.606,95.056,0.831,-4.84,0.0973,0.883,"Semicenk, Doğu Swag",4,0.0626,72,spotify:track:2CZzw0He9fzyi2FkBkn4Bk,2CZzw0He9fzyi2FkBkn4Bk,Küle Dönmüşsün,1.04e-06,0,8,146526,0.684,music,"turkish,pop"
0.907,117.054,0.863,-5.077,0.182,0.304,Ichiss,4,0.295,72,spotify:track:1Xvs6IKi0O1PWYzzIwxR2Q,1Xvs6IKi0O1PWYzzIwxR2Q,WHINE IN BRAZIL FUNK,0.000813,0,4,107971,0.0683,music,"brazilian,funk"
0.736,130.011,0.75,-4.168,0.265,0.355,"LMFAO, Lauren Bennett, GoonRock",4,0.155,72,spotify:track:7mitXLIMCflkhZiD34uEQI,7mitXLIMCflkhZiD34uEQI,Party Rock Anthem,0.0,0,5,262147,0.0202,music,"pop,throwback"
0.937,132.067,0.727,-2.871,0.091,0.749,PSY,4,0.286,72,spotify:track:03UrZgTINDqvnUMbbIMhql,03UrZgTINDqvnUMbbIMhql,Gangnam Style (강남스타일),0.0,0,11,219493,0.00417,music,"pop,throwback"
0.662,124.149,0.729,-7.191,0.305,0.359,"Stardust, Benjamin Diamond, Alan Braxe, Thomas Bangalter",4,0.337,72,spotify:track:1mv4lh1rW1K6xhxhJmEezy,1mv4lh1rW1K6xhxhJmEezy,Music Sounds Better With You - Radio Edit,0.208,0,5,260907,0.00128,music,"pop,throwback"
0.868,131.468,0.704,-5.808,0.206,0.808,Patrick Hernandez,4,0.0315,72,spotify:track:3XIEWK1V9n25PS9Vb6axj5,3XIEWK1V9n25PS9Vb6axj5,Born to Be Alive - The Original,0.0,1,2,188133,0.0834,music,"pop,throwback"
0.838,100.021,0.832,-5.414,0.152,0.965,Mr. President,4,0.0421,72,spotify:track:5fRvePkRGdpn2nKacG7I6d,5fRvePkRGdpn2nKacG7I6d,Coco Jamboo,0.0,0,1,218733,0.0791,music,"pop,throwback"
